customer_key,customer_id,customer_country,first_order_date,last_order_date,total_orders,total_revenue,total_profit,avg_rating,avg_order_value,is_repeat_customer,customer_lifespan_days
16368,30978,USA,2024-12-09,2024-12-09,1,373.12,357.72,4.4,373.12,False,0
16369,30979,India,2023-05-10,2024-05-06,2,1311.47,1284.53,1.6,655.74,True,362
16370,30981,UK,2024-10-25,2024-10-25,1,450.69,438.65,1.5,450.69,False,0
16371,30982,USA,2023-05-02,2024-05-27,2,1979.4,1946.46,3.55,989.7,True,391
16372,30984,Australia,2025-03-02,2025-04-22,2,537.4,522.62,2.5,268.7,True,51
16373,30985,UK,2024-08-19,2024-08-19,1,335.06,332.55,1.3,335.06,False,0
16374,30986,UK,2024-11-25,2024-11-25,1,152.76,129.39,3.5,152.76,False,0
16375,30989,Canada,2024-10-14,2024-10-14,1,96.14,76.92,4.0,96.14,False,0
16376,30990,Australia,2023-04-17,2025-03-05,3,3246.86,3218.43,2.0,1082.29,True,688
16377,30991,Germany,2023-11-13,2025-06-04,5,4560.87,4503.24,3.08,912.17,True,569
16378,30993,UAE,2025-03-19,2025-03-19,1,257.86,245.64,2.4,257.86,False,0
16379,30995,UK,2024-07-02,2024-07-02,1,393.33,378.48,1.2,393.33,False,0
16380,30996,Germany,2023-11-11,2023-11-11,1,666.85,656.62,1.9,666.85,False,0
16381,30997,UAE,2025-06-16,2025-06-16,1,24.42,2.55,5.0,24.42,False,0
16382,30998,Germany,2023-03-18,2023-03-18,1,271.04,261.52,1.7,271.04,False,0
16383,30999,India,2024-12-22,2025-04-12,2,2003.04,1960.14,3.05,1001.52,True,111
16384,31000,Germany,2023-03-03,2025-04-20,2,607.07,581.46,3.3,303.54,True,779
16385,31001,UAE,2024-02-09,2024-02-09,1,916.52,905.86,3.2,916.52,False,0
16386,31002,Australia,2023-05-21,2025-05-05,3,900.85,839.32,1.8666666666666665,300.28,True,715
16387,31003,UK,2024-05-08,2024-08-11,2,3950.01,3926.31,1.7,1975.0,True,95
16388,31005,UAE,2024-06-13,2024-06-13,1,311.88,303.32,3.3,311.88,False,0
16389,31006,India,2023-05-17,2023-05-17,1,2982.45,2959.62,4.4,2982.45,False,0
16390,31007,Germany,2024-08-26,2024-08-26,1,516.03,505.8,3.2,516.03,False,0
16391,31008,UAE,2023-07-17,2023-10-28,3,2139.05,2098.04,1.9666666666666668,713.02,True,103
16392,31009,Australia,2023-09-20,2025-04-14,5,5331.58,5259.69,3.3600000000000003,1066.32,True,572
16393,31011,India,2024-04-18,2024-11-14,2,900.74,866.87,3.4,450.37,True,210
16394,31012,USA,2024-03-10,2024-03-10,1,1918.0,1904.28,4.5,1918.0,False,0
16395,31013,Canada,2023-09-15,2025-05-21,3,1377.17,1337.74,2.0,459.06,True,614
16396,31014,Australia,2023-05-07,2024-08-23,4,3269.03,3211.54,3.4,817.26,True,474
16397,31015,UAE,2023-01-22,2024-06-03,3,3877.63,3829.82,3.733333333333334,1292.54,True,498
16398,31016,UK,2024-01-02,2025-05-06,4,2905.31,2833.68,2.925,726.33,True,490
16399,31017,Germany,2023-09-15,2023-09-15,1,2101.8,2082.81,2.3,2101.8,False,0
16400,31018,UAE,2023-02-20,2023-09-06,2,2753.62,2724.55,3.15,1376.81,True,198
16401,31019,Canada,2023-09-15,2024-04-10,3,1039.36,1009.07,2.533333333333333,346.45,True,208
16402,31020,India,2023-04-22,2024-07-18,3,2019.2,1969.04,2.4,673.07,True,453
16403,31022,Australia,2023-05-03,2023-05-03,1,2986.9,2965.94,2.5,2986.9,False,0
16404,31023,UK,2023-07-05,2024-08-15,3,955.0,909.8,2.566666666666667,318.33,True,407
16405,31024,India,2023-02-20,2023-09-13,2,3649.25,3620.24,3.55,1824.62,True,205
16406,31025,Germany,2024-07-24,2024-07-24,1,196.48,192.98,1.4,196.48,False,0
16407,31026,India,2024-03-14,2025-06-08,3,1087.74,1046.97,3.6333333333333333,362.58,True,451
16408,31027,India,2024-02-03,2024-02-03,1,783.36,765.06,1.4,783.36,False,0
16409,31028,Australia,2024-07-31,2025-06-14,3,1396.38,1351.39,3.533333333333333,465.46,True,318
16410,31029,UAE,2023-05-09,2023-05-09,1,1618.85,1601.42,2.0,1618.85,False,0
16411,31031,Canada,2025-01-18,2025-01-18,1,128.16,105.78,3.0,128.16,False,0
16412,31033,UAE,2023-05-17,2023-08-03,2,611.32,581.98,3.1,305.66,True,78
16413,31034,UK,2024-01-09,2024-01-09,1,233.16,231.11,3.0,233.16,False,0
16414,31035,Germany,2023-05-05,2024-06-17,4,5130.68,5088.89,2.725,1282.67,True,409
16415,31037,Canada,2023-09-15,2023-09-15,1,1446.36,1431.87,3.1,1446.36,False,0
16416,31039,Canada,2023-12-03,2023-12-03,1,570.5,550.63,4.7,570.5,False,0
16417,31040,Australia,2023-09-08,2024-06-16,2,2508.57,2479.27,3.45,1254.28,True,282
16418,31042,Australia,2023-10-09,2023-10-09,1,1843.98,1836.16,4.0,1843.98,False,0
16419,31043,USA,2023-01-08,2024-08-08,3,2475.83,2444.4,3.4,825.28,True,578
16420,31044,Australia,2024-07-02,2024-12-10,3,1326.72,1291.96,2.0,442.24,True,161
16421,31045,Germany,2023-07-15,2025-02-12,2,2656.27,2626.61,3.05,1328.14,True,578
16422,31046,India,2024-03-30,2024-10-09,2,3178.98,3160.71,4.55,1589.49,True,193
16423,31047,Australia,2023-09-06,2025-03-01,2,3638.79,3601.48,2.5,1819.4,True,542
16424,31051,India,2024-04-01,2024-04-01,1,240.88,223.37,3.4,240.88,False,0
16425,31052,UAE,2023-02-28,2024-05-22,2,4703.3,4673.35,4.15,2351.65,True,449
16426,31055,India,2023-12-17,2024-05-11,2,491.57,461.37,3.3,245.79,True,146
16427,31056,Germany,2023-03-07,2023-07-03,2,1451.43,1424.2,2.15,725.72,True,118
16428,31057,Australia,2024-01-11,2024-05-05,2,1597.22,1584.87,3.95,798.61,True,115
16429,31058,India,2023-04-02,2023-04-02,1,226.46,203.86,4.5,226.46,False,0
16430,31059,India,2024-03-27,2024-03-27,1,1075.76,1050.89,4.0,1075.76,False,0
16431,31060,India,2023-03-22,2024-05-25,2,1167.98,1149.56,2.85,583.99,True,430
16432,31061,USA,2023-12-21,2023-12-21,1,2436.25,2431.28,4.9,2436.25,False,0
16433,31062,Canada,2024-10-08,2025-02-12,3,3786.3,3749.21,3.0,1262.1,True,127
16434,31063,Australia,2023-03-31,2023-03-31,1,632.52,614.71,3.2,632.52,False,0
16435,31065,USA,2023-01-15,2025-03-07,2,1173.81,1133.97,2.45,586.9,True,782
16436,31066,UAE,2023-09-23,2023-09-23,1,447.42,441.89,3.2,447.42,False,0
16437,31067,USA,2023-11-01,2025-05-24,4,5553.37,5494.71,3.5250000000000004,1388.34,True,570
16438,31068,Germany,2023-11-07,2025-05-01,2,1434.59,1404.33,3.8,717.3,True,541
16439,31069,Germany,2025-03-18,2025-03-18,1,377.87,370.03,1.6,377.87,False,0
16440,31070,UAE,2023-02-16,2023-02-16,1,734.14,719.77,1.7,734.14,False,0
16441,31071,Germany,2025-05-23,2025-05-23,1,1703.85,1698.3,3.2,1703.85,False,0
16442,31072,Canada,2024-09-06,2024-09-06,1,287.08,271.1,4.7,287.08,False,0
16443,31073,USA,2024-03-17,2025-02-02,4,811.46,750.98,3.325,202.86,True,322
16444,31074,UAE,2023-06-17,2023-06-17,1,364.24,361.43,3.7,364.24,False,0
16445,31075,Australia,2024-07-11,2025-04-25,2,1515.9,1494.76,3.4,757.95,True,288
16446,31076,Canada,2023-09-29,2023-09-29,1,2472.6,2449.46,1.9,2472.6,False,0
16447,31077,Canada,2024-07-03,2025-03-04,3,2521.28,2453.04,3.6666666666666665,840.43,True,244
16448,31078,UK,2023-05-26,2024-10-26,2,1671.32,1630.55,3.55,835.66,True,519
16449,31080,India,2023-11-03,2025-01-17,2,3288.27,3267.8,1.6,1644.14,True,441
16450,31081,Australia,2024-11-15,2024-11-15,1,385.54,379.93,2.9,385.54,False,0
16451,31083,India,2024-05-16,2024-05-16,1,2647.3,2639.74,1.2,2647.3,False,0
16452,31086,India,2023-12-28,2025-04-28,3,2201.41,2173.22,2.8666666666666667,733.8,True,487
16453,31087,UK,2024-02-06,2025-06-14,4,5088.36,5009.44,3.75,1272.09,True,494
16454,31088,UK,2023-09-20,2025-04-02,2,375.27,342.95,4.3,187.64,True,560
16455,31090,Germany,2025-03-09,2025-03-09,1,2233.83,2211.54,2.4,2233.83,False,0
16456,31091,India,2024-03-01,2025-02-01,3,4848.95,4803.76,3.6,1616.32,True,337
16457,31094,Canada,2024-10-28,2024-10-28,1,1203.15,1193.28,3.3,1203.15,False,0
16458,31095,India,2023-09-16,2025-05-23,3,1926.86,1876.77,2.733333333333333,642.29,True,615
16459,31096,India,2024-06-27,2024-06-27,1,1100.76,1078.87,3.2,1100.76,False,0
16460,31097,UK,2023-02-26,2024-09-11,2,2184.86,2146.69,3.05,1092.43,True,563
16461,31099,UK,2023-08-04,2023-12-05,2,3367.07,3333.38,2.1,1683.54,True,123
16462,31100,UK,2024-03-09,2024-03-09,1,579.51,554.74,2.4,579.51,False,0
16463,31101,Germany,2024-09-20,2025-06-07,3,7432.41,7387.01,3.233333333333333,2477.47,True,260
16464,31102,Germany,2023-12-16,2024-09-09,3,2070.71,2034.08,3.233333333333333,690.24,True,268
16465,31103,Germany,2024-10-30,2025-02-22,2,1193.54,1166.8,4.05,596.77,True,115
16466,31104,Canada,2024-02-18,2024-03-07,2,2569.72,2535.08,1.8,1284.86,True,18
16467,31105,USA,2025-02-09,2025-02-09,1,138.41,123.25,3.7,138.41,False,0
16468,31106,India,2024-03-03,2024-07-19,3,2726.86,2690.84,3.266666666666667,908.95,True,138
16469,31107,Australia,2024-03-17,2024-03-17,1,221.52,197.79,2.0,221.52,False,0
16470,31108,India,2024-12-07,2024-12-07,1,4.73,0.37,4.3,4.73,False,0
16471,31109,Germany,2023-01-23,2023-01-23,1,607.87,583.12,1.4,607.87,False,0
16472,31110,Germany,2025-05-19,2025-05-19,1,2017.95,1997.64,2.0,2017.95,False,0
16473,31112,USA,2023-06-09,2023-06-09,1,300.11,293.01,4.2,300.11,False,0
16474,31113,UAE,2024-01-19,2024-01-19,1,1658.05,1636.08,4.1,1658.05,False,0
16475,31114,Australia,2023-03-29,2025-05-01,2,3026.8,3019.35,3.0999999999999996,1513.4,True,764
16476,31116,UAE,2023-07-16,2024-11-05,3,1430.26,1393.51,2.3000000000000003,476.75,True,478
16477,31118,Germany,2023-06-08,2023-08-26,2,1347.33,1319.49,2.1500000000000004,673.66,True,79
16478,31119,UK,2024-09-28,2024-09-28,1,1106.88,1092.25,2.4,1106.88,False,0
16479,31121,UAE,2024-06-15,2024-06-15,1,678.8,664.41,2.7,678.8,False,0
16480,31122,UAE,2023-08-05,2024-12-16,2,3640.24,3612.81,2.75,1820.12,True,499
16481,31124,Canada,2024-06-19,2024-06-19,1,611.5,608.05,4.1,611.5,False,0
16482,31125,UAE,2023-12-20,2023-12-20,1,1698.42,1690.47,4.4,1698.42,False,0
16483,31126,Australia,2023-01-07,2024-09-20,3,822.28,800.8,3.3333333333333335,274.09,True,622
16484,31127,Australia,2023-05-26,2025-01-09,2,1293.76,1267.38,2.45,646.88,True,594
16485,31128,Canada,2023-05-09,2023-05-09,1,1276.52,1269.99,1.6,1276.52,False,0
16486,31129,UK,2023-04-28,2025-06-03,3,1078.4,1064.72,3.3666666666666667,359.47,True,767
16487,31130,India,2023-04-12,2023-05-01,2,4072.7,4054.88,3.15,2036.35,True,19
16488,31131,Canada,2024-05-25,2025-06-09,3,712.37,686.95,2.766666666666667,237.46,True,380
16489,31132,UK,2024-07-19,2025-05-16,2,333.82,307.56,2.4,166.91,True,301
16490,31133,Germany,2023-10-02,2024-05-06,3,1817.42,1794.32,2.033333333333333,605.81,True,217
16491,31134,Germany,2023-04-11,2025-01-19,3,5273.37,5243.79,3.966666666666667,1757.79,True,649
16492,31135,USA,2023-12-17,2025-05-24,3,2967.83,2941.59,1.8,989.28,True,524
16493,31136,USA,2023-01-22,2023-01-22,1,1140.88,1125.76,2.5,1140.88,False,0
16494,31137,Canada,2024-04-10,2024-11-06,2,1365.07,1326.48,2.35,682.54,True,210
16495,31138,Germany,2025-05-20,2025-05-20,1,1120.2,1107.36,2.1,1120.2,False,0
16496,31139,Germany,2023-11-06,2023-11-06,1,844.29,830.73,3.8,844.29,False,0
16497,31140,USA,2024-10-18,2024-10-18,1,937.72,933.7,3.7,937.72,False,0
16498,31141,Australia,2023-10-24,2024-05-08,2,1010.75,984.01,2.2,505.38,True,197
16499,31143,Germany,2023-01-13,2024-06-28,2,2017.35,1988.85,3.1,1008.68,True,532
16500,31144,India,2023-03-06,2024-08-12,3,4195.21,4127.98,1.5,1398.4,True,525
16501,31145,UAE,2024-07-13,2025-02-10,3,3843.5,3791.56,2.8000000000000003,1281.17,True,212
16502,31147,India,2025-01-03,2025-01-03,1,244.5,225.67,2.6,244.5,False,0
16503,31150,Canada,2023-02-28,2025-01-12,4,4739.3,4681.82,3.325,1184.82,True,684
16504,31151,Australia,2023-06-24,2025-04-23,4,1605.72,1571.97,3.7,401.43,True,669
16505,31152,India,2024-08-28,2024-08-28,1,242.04,227.29,1.2,242.04,False,0
16506,31155,UK,2023-10-25,2025-01-01,2,2158.4,2122.73,2.8499999999999996,1079.2,True,434
16507,31157,UK,2024-05-01,2024-09-09,2,635.22,610.4,3.0,317.61,True,131
16508,31158,UK,2024-10-08,2024-10-08,1,1255.44,1246.02,3.2,1255.44,False,0
16509,31160,USA,2024-11-18,2024-11-18,1,49.3,34.59,2.2,49.3,False,0
16510,31161,UK,2024-09-10,2024-09-10,1,75.97,70.62,2.2,75.97,False,0
16511,31162,UAE,2023-06-20,2024-06-11,5,5335.34,5266.66,2.3,1067.07,True,357
16512,31164,India,2025-03-20,2025-03-20,1,156.94,145.92,3.6,156.94,False,0
16513,31166,Canada,2025-02-20,2025-02-20,1,2219.24,2201.44,1.1,2219.24,False,0
16514,31167,UK,2024-06-22,2024-06-22,1,774.42,751.73,4.7,774.42,False,0
16515,31168,UAE,2024-03-18,2024-03-18,1,264.58,257.09,4.2,264.58,False,0
16516,31169,UK,2023-01-06,2024-09-14,3,2258.39,2195.06,4.433333333333334,752.8,True,617
16517,31170,UAE,2023-07-19,2025-05-24,3,5226.6,5189.96,3.1333333333333333,1742.2,True,675
16518,31171,Germany,2023-08-04,2025-04-01,5,2204.21,2149.18,3.3200000000000003,440.84,True,606
16519,31172,USA,2023-03-22,2023-09-13,2,378.03,341.84,2.8499999999999996,189.02,True,175
16520,31173,India,2023-08-31,2023-08-31,1,12.75,3.75,3.1,12.75,False,0
16521,31174,Germany,2024-12-03,2024-12-03,1,1715.28,1712.17,1.9,1715.28,False,0
16522,31175,USA,2023-06-06,2024-05-29,2,2645.36,2628.34,2.15,1322.68,True,358
16523,31177,UAE,2023-12-31,2024-04-10,2,450.37,420.57,1.6,225.18,True,101
16524,31178,India,2023-09-30,2023-09-30,1,755.28,730.9,2.9,755.28,False,0
16525,31180,UAE,2024-03-22,2024-03-22,1,1028.64,1010.72,3.5,1028.64,False,0
16526,31181,USA,2023-05-06,2024-07-03,3,1695.26,1659.42,2.533333333333333,565.09,True,424
16527,31182,Canada,2023-01-20,2023-01-20,1,710.92,689.8,3.1,710.92,False,0
16528,31183,UK,2024-04-07,2024-04-07,1,2080.02,2060.98,1.5,2080.02,False,0
16529,31184,Germany,2023-04-15,2025-01-05,2,1656.09,1621.15,3.8499999999999996,828.04,True,631
16530,31186,UAE,2025-05-27,2025-06-08,2,947.17,927.93,3.05,473.58,True,12
16531,31188,UK,2023-10-06,2025-01-19,2,589.74,555.47,3.95,294.87,True,471
16532,31190,UK,2023-10-27,2024-09-30,2,1018.7,986.01,3.5,509.35,True,339
16533,31193,UK,2023-05-09,2023-05-26,2,2306.82,2270.96,3.8,1153.41,True,17
16534,31195,Germany,2024-01-03,2024-02-04,2,1990.93,1954.71,2.35,995.46,True,32
16535,31197,India,2023-08-16,2023-08-16,1,132.08,109.81,2.0,132.08,False,0
16536,31198,UK,2023-12-31,2023-12-31,1,91.76,75.73,2.4,91.76,False,0
16537,31199,India,2023-06-26,2023-06-26,1,1290.64,1275.99,4.6,1290.64,False,0
16538,31200,UAE,2023-04-09,2024-01-13,2,2776.39,2746.7,2.25,1388.2,True,279
16539,31201,India,2023-12-19,2023-12-19,1,1232.07,1228.91,4.7,1232.07,False,0
16540,31203,USA,2025-03-03,2025-03-03,1,104.19,84.94,3.1,104.19,False,0
16541,31204,Canada,2023-04-10,2024-10-06,2,2198.64,2175.82,4.75,1099.32,True,545
16542,31206,Canada,2023-06-29,2024-09-12,4,3348.43,3326.2,3.875,837.11,True,441
16543,31207,India,2023-05-29,2024-03-13,2,2106.34,2098.17,3.25,1053.17,True,289
16544,31208,Australia,2023-04-05,2023-12-31,2,4478.27,4459.67,1.4,2239.13,True,270
16545,31209,India,2024-05-20,2024-09-08,2,285.15,255.08,2.45,142.57,True,111
16546,31210,India,2024-07-29,2024-07-29,1,363.02,350.56,4.7,363.02,False,0
16547,31211,India,2024-01-24,2024-01-24,1,18.7,7.04,1.2,18.7,False,0
16548,31213,Australia,2023-12-02,2024-12-16,2,1382.11,1355.67,2.4,691.06,True,380
16549,31214,UK,2024-02-04,2025-05-10,3,4138.55,4118.25,4.0,1379.52,True,461
16550,31215,Germany,2023-07-19,2023-07-19,1,3293.85,3283.77,2.4,3293.85,False,0
16551,31216,Canada,2023-10-29,2024-03-19,2,1167.83,1123.2,2.65,583.92,True,142
16552,31217,USA,2024-01-20,2024-01-20,1,345.89,329.18,2.8,345.89,False,0
16553,31218,UAE,2023-01-16,2024-06-22,4,3000.56,2934.6,4.3,750.14,True,523
16554,31219,Canada,2024-04-17,2025-06-15,3,3291.68,3254.28,3.1999999999999997,1097.23,True,424
16555,31220,Australia,2023-06-19,2023-07-08,2,1820.92,1777.26,3.45,910.46,True,19
16556,31222,UAE,2023-05-31,2023-05-31,1,916.0,910.06,3.7,916.0,False,0
16557,31223,USA,2023-07-11,2024-09-26,3,2272.06,2236.73,2.966666666666667,757.35,True,443
16558,31224,Canada,2023-10-24,2023-10-24,1,584.46,577.47,2.1,584.46,False,0
16559,31225,India,2024-08-19,2024-08-19,1,978.66,972.63,1.4,978.66,False,0
16560,31226,Germany,2023-06-17,2024-02-23,2,1776.75,1747.1,3.65,888.38,True,251
16561,31227,India,2023-04-02,2023-04-02,1,469.87,460.98,4.9,469.87,False,0
16562,31228,India,2023-04-03,2024-11-12,3,1860.75,1821.97,3.1,620.25,True,589
16563,31229,Germany,2023-09-22,2024-10-11,3,1342.84,1285.68,1.3,447.61,True,385
16564,31231,India,2024-01-16,2024-01-16,1,371.47,362.51,4.9,371.47,False,0
16565,31232,UAE,2023-07-26,2025-05-30,2,1847.11,1822.67,1.45,923.56,True,674
16566,31233,UAE,2024-02-12,2024-05-09,2,278.34,243.73,2.85,139.17,True,87
16567,31234,Germany,2023-04-21,2025-01-13,3,2344.89,2312.54,3.1666666666666665,781.63,True,633
16568,31235,UK,2023-06-29,2023-06-29,1,992.44,989.77,1.6,992.44,False,0
16569,31236,Germany,2023-05-18,2024-05-02,4,2366.49,2312.21,2.725,591.62,True,350
16570,31238,Canada,2023-12-12,2023-12-12,1,1900.56,1896.68,1.9,1900.56,False,0
16571,31239,USA,2024-07-27,2024-09-17,2,738.64,708.34,3.55,369.32,True,52
16572,31241,USA,2023-06-04,2025-04-24,5,6794.6,6744.54,3.7399999999999998,1358.92,True,690
16573,31242,UK,2023-05-27,2024-09-11,3,6945.8,6890.33,3.233333333333333,2315.27,True,473
16574,31244,Australia,2023-06-06,2024-03-01,3,2184.78,2161.09,3.033333333333333,728.26,True,269
16575,31246,Australia,2023-04-04,2025-04-02,6,9291.17,9200.21,3.25,1548.53,True,729
16576,31247,Australia,2024-08-12,2024-08-12,1,47.44,27.56,4.3,47.44,False,0
16577,31248,India,2023-09-18,2025-05-27,2,368.11,340.17,2.4,184.06,True,617
16578,31249,Australia,2024-10-27,2024-12-25,3,4930.95,4897.02,3.3000000000000003,1643.65,True,59
16579,31251,Australia,2023-01-17,2024-11-26,2,2258.44,2239.0,3.85,1129.22,True,679
16580,31252,UAE,2023-01-05,2025-01-12,2,4438.93,4417.1,2.05,2219.46,True,738
16581,31253,Germany,2023-06-14,2023-06-14,1,321.34,305.32,4.5,321.34,False,0
16582,31255,Canada,2023-11-09,2023-11-09,1,1073.5,1057.94,4.6,1073.5,False,0
16583,31256,Germany,2023-03-18,2023-03-18,1,1069.42,1050.69,1.7,1069.42,False,0
16584,31257,Australia,2023-02-04,2023-03-27,2,2327.4,2298.02,4.75,1163.7,True,51
16585,31258,UAE,2023-08-09,2025-03-11,3,3341.72,3328.74,2.233333333333333,1113.91,True,580
16586,31259,Canada,2024-02-07,2025-01-20,3,2552.64,2507.76,2.4,850.88,True,348
16587,31261,Australia,2023-11-16,2025-04-17,3,2415.47,2381.33,2.6999999999999997,805.16,True,518
16588,31262,USA,2025-02-02,2025-02-02,1,2614.04,2606.08,4.1,2614.04,False,0
16589,31263,Germany,2024-08-19,2024-08-19,1,15.04,-7.56,4.9,15.04,False,0
16590,31264,India,2023-06-07,2025-04-12,3,1907.68,1847.11,4.566666666666666,635.89,True,675
16591,31266,Canada,2023-11-01,2024-10-06,4,1551.27,1508.99,3.3,387.82,True,340
16592,31267,UAE,2023-03-10,2025-02-20,3,1745.36,1699.94,3.233333333333333,581.79,True,713
16593,31268,India,2024-07-11,2025-05-04,2,2112.68,2096.13,3.4000000000000004,1056.34,True,297
16594,31270,Australia,2024-06-08,2025-02-11,2,1330.8,1317.15,2.5,665.4,True,248
16595,31272,Germany,2023-12-31,2025-01-18,3,902.2,883.46,3.4,300.73,True,384
16596,31274,UK,2023-04-18,2024-01-14,3,1324.47,1288.5,3.3000000000000003,441.49,True,271
16597,31275,Australia,2024-12-04,2025-05-01,2,1225.01,1197.22,3.5,612.5,True,148
16598,31276,USA,2023-05-25,2023-12-28,2,1920.21,1898.11,3.0,960.1,True,217
16599,31277,Germany,2024-09-20,2025-04-18,2,2048.57,2024.18,2.5,1024.28,True,210
16600,31279,USA,2023-04-14,2023-12-22,2,3311.04,3276.69,2.3499999999999996,1655.52,True,252
16601,31280,Germany,2024-08-06,2025-06-11,3,1817.69,1773.73,2.533333333333333,605.9,True,309
16602,31281,Canada,2023-06-07,2023-06-07,1,2355.48,2330.71,1.7,2355.48,False,0
16603,31282,Australia,2023-08-26,2023-08-26,1,2038.8,2034.07,1.5,2038.8,False,0
16604,31284,Canada,2023-10-15,2025-05-20,3,1976.01,1932.08,3.4333333333333336,658.67,True,583
16605,31285,UK,2024-07-15,2024-07-15,1,1798.2,1791.16,2.0,1798.2,False,0
16606,31287,Australia,2024-05-09,2024-11-28,2,5553.45,5533.76,2.1,2776.72,True,203
16607,31288,USA,2025-04-07,2025-04-07,1,464.35,460.59,3.4,464.35,False,0
16608,31289,Australia,2025-04-01,2025-04-01,1,745.26,731.88,2.6,745.26,False,0
16609,31292,Canada,2023-10-23,2023-10-23,1,2507.76,2494.47,4.0,2507.76,False,0
16610,31293,UK,2024-04-16,2025-06-12,2,2097.48,2089.5,2.25,1048.74,True,422
16611,31296,USA,2024-05-22,2025-04-20,3,3980.55,3936.42,3.1999999999999997,1326.85,True,333
16612,31297,Canada,2023-02-01,2024-12-27,2,1555.18,1544.54,3.8000000000000003,777.59,True,695
16613,31298,Australia,2023-08-02,2025-06-08,5,6010.42,5950.32,3.18,1202.08,True,676
16614,31301,Canada,2024-05-09,2024-05-09,1,279.48,257.95,3.1,279.48,False,0
16615,31302,India,2023-08-26,2024-07-21,2,1668.7,1643.6,1.4,834.35,True,330
16616,31303,Canada,2024-08-06,2024-08-06,1,404.19,389.15,1.5,404.19,False,0
16617,31304,USA,2024-11-11,2024-11-11,1,116.66,114.21,2.8,116.66,False,0
16618,31305,USA,2024-06-12,2024-06-12,1,45.44,37.65,3.6,45.44,False,0
16619,31306,UAE,2024-02-19,2025-04-18,3,1568.75,1542.45,4.2,522.92,True,424
16620,31307,India,2023-05-28,2023-11-03,2,1215.6,1193.32,1.5,607.8,True,159
16621,31309,UAE,2023-10-27,2023-10-27,1,2041.64,2032.84,2.1,2041.64,False,0
16622,31310,Germany,2023-04-01,2024-07-23,3,4044.2,3997.24,4.333333333333333,1348.07,True,479
16623,31312,USA,2023-11-07,2023-11-07,1,274.75,268.85,4.4,274.75,False,0
16624,31313,Germany,2023-08-12,2023-08-12,1,1111.65,1103.59,4.8,1111.65,False,0
16625,31314,Canada,2024-07-13,2024-07-13,1,624.14,605.47,2.4,624.14,False,0
16626,31315,Canada,2023-05-30,2025-03-26,4,2954.09,2899.24,1.775,738.52,True,666
16627,31316,USA,2023-10-29,2023-12-26,2,1516.22,1506.49,2.65,758.11,True,58
16628,31317,UAE,2025-05-09,2025-05-09,1,399.18,382.02,4.7,399.18,False,0
16629,31318,UK,2023-03-09,2024-05-16,4,2885.8,2844.47,3.35,721.45,True,434
16630,31322,Germany,2024-01-07,2024-01-07,1,156.4,137.84,2.7,156.4,False,0
16631,31323,India,2023-09-14,2023-09-14,1,1477.92,1455.66,2.2,1477.92,False,0
16632,31324,India,2024-04-11,2024-04-11,1,19.53,-2.7,2.2,19.53,False,0
16633,31325,USA,2023-06-14,2023-06-14,1,707.18,682.83,2.4,707.18,False,0
16634,31326,UK,2023-06-13,2024-04-18,3,2273.21,2251.32,2.6333333333333333,757.74,True,310
16635,31327,Australia,2024-05-11,2025-05-12,3,1957.21,1934.08,4.8999999999999995,652.4,True,366
16636,31328,Germany,2024-08-03,2025-04-13,2,2210.79,2182.73,1.65,1105.4,True,253
16637,31329,USA,2023-11-29,2025-04-23,4,6889.83,6825.25,3.55,1722.46,True,511
16638,31331,Canada,2023-11-26,2024-04-22,2,2875.25,2856.73,3.15,1437.62,True,148
16639,31332,UK,2024-02-23,2024-02-23,1,742.6,739.14,2.8,742.6,False,0
16640,31333,India,2025-05-25,2025-05-25,1,525.84,516.61,1.4,525.84,False,0
16641,31334,UAE,2023-03-18,2024-11-18,2,1726.06,1685.48,3.5,863.03,True,611
16642,31335,USA,2023-04-11,2024-10-15,4,4085.38,4028.64,3.25,1021.34,True,553
16643,31336,Australia,2024-09-03,2024-09-03,1,2687.5,2676.04,2.8,2687.5,False,0
